                                                          Feff 6.01l  potph 4.12
 Abs   Z=29 Rmt= 1.134 Rnm= 1.685 K shell
 Pot 1 Z= 8 Rmt= 0.928 Rnm= 1.379
 Gam_ch=1.761E+00 H-L exch
 Mu=-2.855E+00 kf=1.562E+00 Vint=-1.215E+01 Rs_int= 2.322
 S02  1.000                                               Feff 6.01l ff2chi 2.01
 Curved wave amplitude ratio filter   4.000%
    file           sig2  cw amp ratio   deg  nlegs  r effective
 feff0001.dat    0.00000    100.00      1.00     2   2.0616
    1/   1 paths used
 -------------------------------------------------------------------------------
      k          chi          mag           phase @#
    17.5000   -2.539640E-04  2.950278E-04  5.551180E+01
    17.5500   -2.192519E-04  2.919000E-04  5.569891E+01
    17.6000   -1.776543E-04  2.887723E-04  5.588602E+01
    17.6500   -1.307726E-04  2.856445E-04  5.607313E+01
    17.7000   -8.036029E-05  2.825168E-04  5.626024E+01
    17.7500   -2.825839E-05  2.793890E-04  5.644735E+01
    17.8000    2.367228E-05  2.762612E-04  5.663446E+01
    17.8500    7.361722E-05  2.731335E-04  5.682157E+01
    17.9000    1.198717E-04  2.700057E-04  5.700868E+01
    17.9500    1.608991E-04  2.668780E-04  5.719579E+01
    18.0000    1.953813E-04  2.637502E-04  5.738290E+01
    18.0500    2.247989E-04  2.624713E-04  5.757706E+01
    18.1000    2.455139E-04  2.611923E-04  5.777122E+01
    18.1500    2.568340E-04  2.599133E-04  5.796538E+01
    18.2000    2.584267E-04  2.586344E-04  5.815954E+01
    18.2500    2.503275E-04  2.573554E-04  5.835370E+01
    18.3000    2.329355E-04  2.560764E-04  5.854786E+01
    18.3500    2.069949E-04  2.547975E-04  5.874202E+01
    18.4000    1.735633E-04  2.535185E-04  5.893618E+01
    18.4500    1.339689E-04  2.522395E-04  5.913034E+01
    18.5000    8.975819E-05  2.509606E-04  5.932450E+01
    18.5500    4.263524E-05  2.496816E-04  5.951866E+01
    18.6000   -5.603652E-06  2.484026E-04  5.971282E+01
    18.6500   -5.313855E-05  2.471237E-04  5.990698E+01
    18.7000   -9.819452E-05  2.458447E-04  6.010114E+01
    18.7500   -1.391079E-04  2.445658E-04  6.029530E+01
    18.8000   -1.743877E-04  2.432868E-04  6.048946E+01
    18.8500   -2.027699E-04  2.420078E-04  6.068362E+01
    18.9000   -2.232627E-04  2.407289E-04  6.087778E+01
    18.9500   -2.351807E-04  2.394499E-04  6.107194E+01
    19.0000   -2.381679E-04  2.381709E-04  6.126610E+01
    19.0500   -2.326200E-04  2.371941E-04  6.145776E+01
    19.1000   -2.186260E-04  2.362172E-04  6.164942E+01
    19.1500   -1.967666E-04  2.352404E-04  6.184108E+01
    19.2000   -1.679054E-04  2.342635E-04  6.203274E+01
    19.2500   -1.331547E-04  2.332867E-04  6.222440E+01
    19.3000   -9.383331E-05  2.323098E-04  6.241606E+01
    19.3500   -5.141609E-05  2.313329E-04  6.260772E+01
    19.4000   -7.478800E-06  2.303561E-04  6.279938E+01
    19.4500    3.636041E-05  2.293792E-04  6.299104E+01
    19.5000    7.850060E-05  2.284024E-04  6.318270E+01
    19.5500    1.174165E-04  2.274255E-04  6.337436E+01
    19.6000    1.517138E-04  2.264487E-04  6.356602E+01
    19.6500    1.801788E-04  2.254718E-04  6.375768E+01
    19.7000    2.018217E-04  2.244949E-04  6.394934E+01
    19.7500    2.159106E-04  2.235181E-04  6.414100E+01
    19.8000    2.219964E-04  2.225412E-04  6.433266E+01
    19.8500    2.199264E-04  2.215644E-04  6.452432E+01
    19.9000    2.098475E-04  2.205875E-04  6.471598E+01
    19.9500    1.921985E-04  2.196107E-04  6.490764E+01
    20.0000    1.676910E-04  2.186338E-04  6.509930E+01
