                                                          Feff 6.01l  potph 4.12
 Abs   Z=29 Rmt= 1.105 Rnm= 1.649 K shell
 Pot 1 Z= 8 Rmt= 0.905 Rnm= 1.352
 Gam_ch=1.761E+00 H-L exch
 Mu=-2.781E+00 kf=1.619E+00 Vint=-1.277E+01 Rs_int= 2.240
 S02  1.000                                               Feff 6.01l ff2chi 2.01
 Curved wave amplitude ratio filter   4.000%
    file           sig2  cw amp ratio   deg  nlegs  r effective
 feff0001.dat    0.00000    100.00      1.00     2   2.0100
    1/   1 paths used
 -------------------------------------------------------------------------------
      k          chi          mag           phase @#
    12.4500   -6.716044E-04  8.562385E-04  3.545919E+01
    12.5000   -7.484576E-04  8.485632E-04  3.563767E+01
    12.5500   -8.002482E-04  8.408880E-04  3.581615E+01
    12.6000   -8.257780E-04  8.332128E-04  3.599463E+01
    12.6500   -8.247096E-04  8.255375E-04  3.617311E+01
    12.7000   -7.975624E-04  8.178623E-04  3.635158E+01
    12.7500   -7.456800E-04  8.101871E-04  3.653006E+01
    12.8000   -6.711730E-04  8.025118E-04  3.670854E+01
    12.8500   -5.768369E-04  7.948366E-04  3.688702E+01
    12.9000   -4.660496E-04  7.871614E-04  3.706550E+01
    12.9500   -3.426522E-04  7.794861E-04  3.724397E+01
    13.0000   -2.108165E-04  7.718109E-04  3.742245E+01
    13.0500   -7.548147E-05  7.630011E-04  3.760002E+01
    13.1000    5.913034E-05  7.541913E-04  3.777760E+01
    13.1500    1.887798E-04  7.453815E-04  3.795517E+01
    13.2000    3.094815E-04  7.365717E-04  3.813274E+01
    13.2500    4.176260E-04  7.277620E-04  3.831031E+01
    13.3000    5.100877E-04  7.189522E-04  3.848788E+01
    13.3500    5.843143E-04  7.101424E-04  3.866546E+01
    13.4000    6.383960E-04  7.013326E-04  3.884303E+01
    13.4500    6.711121E-04  6.925228E-04  3.902060E+01
    13.5000    6.819545E-04  6.837130E-04  3.919817E+01
    13.5500    6.711270E-04  6.749032E-04  3.937574E+01
    13.6000    6.395220E-04  6.660935E-04  3.955332E+01
    13.6500    5.886749E-04  6.572837E-04  3.973089E+01
    13.7000    5.206989E-04  6.484739E-04  3.990846E+01
    13.7500    4.382026E-04  6.396641E-04  4.008603E+01
    13.8000    3.441925E-04  6.308543E-04  4.026360E+01
    13.8500    2.419661E-04  6.220445E-04  4.044118E+01
    13.9000    1.349974E-04  6.132347E-04  4.061875E+01
    13.9500    2.681905E-05  6.044250E-04  4.079632E+01
    14.0000   -7.909343E-05  5.956152E-04  4.097389E+01
    14.0500   -1.802759E-04  5.888472E-04  4.115185E+01
    14.1000   -2.734829E-04  5.820792E-04  4.132981E+01
    14.1500   -3.559364E-04  5.753112E-04  4.150777E+01
    14.2000   -4.252646E-04  5.685432E-04  4.168573E+01
    14.2500   -4.795698E-04  5.617752E-04  4.186369E+01
    14.3000   -5.174791E-04  5.550072E-04  4.204165E+01
    14.3500   -5.381769E-04  5.482392E-04  4.221962E+01
    14.4000   -5.414187E-04  5.414712E-04  4.239758E+01
    14.4500   -5.275256E-04  5.347032E-04  4.257554E+01
    14.5000   -4.973612E-04  5.279352E-04  4.275350E+01
    14.5500   -4.522905E-04  5.211672E-04  4.293146E+01
    14.6000   -3.941240E-04  5.143993E-04  4.310942E+01
    14.6500   -3.250484E-04  5.076313E-04  4.328738E+01
    14.7000   -2.475462E-04  5.008633E-04  4.346534E+01
    14.7500   -1.643080E-04  4.940953E-04  4.364330E+01
    14.8000   -7.813963E-05  4.873273E-04  4.382126E+01
    14.8500    8.131702E-06  4.805593E-04  4.399922E+01
    14.9000    9.175034E-05  4.737913E-04  4.417718E+01
    14.9500    1.701201E-04  4.670233E-04  4.435514E+01
    15.0000    2.408848E-04  4.602553E-04  4.453310E+01
    15.0500    3.066070E-04  4.570329E-04  4.471767E+01
    15.1000    3.610368E-04  4.538104E-04  4.490224E+01
    15.1500    4.024858E-04  4.505880E-04  4.508681E+01
    15.2000    4.297307E-04  4.473655E-04  4.527138E+01
    15.2500    4.420491E-04  4.441431E-04  4.545595E+01
    15.3000    4.392366E-04  4.409206E-04  4.564052E+01
    15.3500    4.216068E-04  4.376982E-04  4.582509E+01
    15.4000    3.899729E-04  4.344758E-04  4.600966E+01
    15.4500    3.456133E-04  4.312533E-04  4.619423E+01
    15.5000    2.902209E-04  4.280309E-04  4.637880E+01
    15.5500    2.258391E-04  4.248084E-04  4.656337E+01
    15.6000    1.547876E-04  4.215860E-04  4.674794E+01
    15.6500    7.957812E-05  4.183635E-04  4.693251E+01
    15.7000    2.826649E-06  4.151411E-04  4.711708E+01
    15.7500   -7.283808E-05  4.119187E-04  4.730165E+01
    15.8000   -1.448644E-04  4.086962E-04  4.748622E+01
    15.8500   -2.108637E-04  4.054738E-04  4.767079E+01
    15.9000   -2.686899E-04  4.022513E-04  4.785536E+01
    15.9500   -3.165085E-04  3.990289E-04  4.803993E+01
    16.0000   -3.528553E-04  3.958064E-04  4.822450E+01
    16.0500   -3.770489E-04  3.929219E-04  4.840948E+01
    16.1000   -3.880797E-04  3.900374E-04  4.859445E+01
    16.1500   -3.857637E-04  3.871529E-04  4.877943E+01
    16.2000   -3.703759E-04  3.842684E-04  4.896440E+01
    16.2500   -3.426342E-04  3.813838E-04  4.914938E+01
    16.3000   -3.036684E-04  3.784993E-04  4.933435E+01
    16.3500   -2.549754E-04  3.756148E-04  4.951933E+01
    16.4000   -1.983622E-04  3.727303E-04  4.970430E+01
    16.4500   -1.358795E-04  3.698457E-04  4.988928E+01
    16.5000   -6.974764E-05  3.669612E-04  5.007425E+01
    16.5500   -2.277847E-06  3.640767E-04  5.025923E+01
    16.6000    6.420862E-05  3.611922E-04  5.044420E+01
    16.6500    1.274603E-04  3.583077E-04  5.062918E+01
