                                                          Feff 6.01l  potph 4.12
 Abs   Z=29 Rmt= 1.112 Rnm= 1.658 K shell
 Pot 1 Z= 8 Rmt= 0.911 Rnm= 1.358
 Gam_ch=1.761E+00 H-L exch
 Mu=-2.800E+00 kf=1.605E+00 Vint=-1.262E+01 Rs_int= 2.259
 S02  1.000                                               Feff 6.01l ff2chi 2.01
 Curved wave amplitude ratio filter   4.000%
    file           sig2  cw amp ratio   deg  nlegs  r effective
 feff0001.dat    0.00000    100.00      1.00     2   2.0224
    1/   1 paths used
 -------------------------------------------------------------------------------
      k          chi          mag           phase @#
    11.2000   -8.893900E-05  1.119938E-03  3.133643E+01
    11.2500    1.064982E-04  1.106648E-03  3.151231E+01
    11.3000    2.940204E-04  1.093359E-03  3.168819E+01
    11.3500    4.679913E-04  1.080070E-03  3.186408E+01
    11.4000    6.233310E-04  1.066781E-03  3.203996E+01
    11.4500    7.556639E-04  1.053491E-03  3.221584E+01
    11.5000    8.614405E-04  1.040202E-03  3.239172E+01
    11.5500    9.380308E-04  1.026913E-03  3.256760E+01
    11.6000    9.837857E-04  1.013624E-03  3.274349E+01
    11.6500    9.980660E-04  1.000334E-03  3.291937E+01
    11.7000    9.812382E-04  9.870451E-04  3.309525E+01
    11.7500    9.346381E-04  9.737559E-04  3.327113E+01
    11.8000    8.605049E-04  9.604666E-04  3.344701E+01
    11.8500    7.618868E-04  9.471774E-04  3.362290E+01
    11.9000    6.425239E-04  9.338881E-04  3.379878E+01
    11.9500    5.067109E-04  9.205988E-04  3.397466E+01
    12.0000    3.591462E-04  9.073096E-04  3.415054E+01
    12.0500    2.026108E-04  8.996975E-04  3.433037E+01
    12.1000    4.219376E-05  8.920855E-04  3.451020E+01
    12.1500   -1.168641E-04  8.844734E-04  3.469004E+01
    12.2000   -2.694537E-04  8.768614E-04  3.486987E+01
    12.2500   -4.107614E-04  8.692493E-04  3.504970E+01
    12.3000   -5.364214E-04  8.616372E-04  3.522953E+01
    12.3500   -6.426495E-04  8.540252E-04  3.540936E+01
    12.4000   -7.263573E-04  8.464131E-04  3.558919E+01
    12.4500   -7.852404E-04  8.388010E-04  3.576903E+01
    12.5000   -8.178403E-04  8.311890E-04  3.594886E+01
    12.5500   -8.235768E-04  8.235769E-04  3.612869E+01
    12.6000   -8.027522E-04  8.159648E-04  3.630852E+01
    12.6500   -7.565249E-04  8.083528E-04  3.648835E+01
    12.7000   -6.868573E-04  8.007407E-04  3.666818E+01
    12.7500   -5.964367E-04  7.931286E-04  3.684801E+01
    12.8000   -4.885746E-04  7.855166E-04  3.702785E+01
    12.8500   -3.670870E-04  7.779045E-04  3.720768E+01
    12.9000   -2.361608E-04  7.702924E-04  3.738751E+01
    12.9500   -1.002098E-04  7.626804E-04  3.756734E+01
    13.0000    3.627375E-05  7.550683E-04  3.774717E+01
    13.0500    1.676698E-04  7.463246E-04  3.792571E+01
